ID,PHYSICAL_TABLE_NAME,NAME,ESPACE_ID,SS_KEY,MULTITENANT,MULTITENANT_VIEW,IS_ACTIVE,IS_SYSTEM,IS_EXTERNAL,PRIMARYKEY_SS_KEY,DESCRIPTION,Extension_Id,GENERATION,Is_Active_Attribute,Label_Attribute,Order_By_Attribute,Data_Kind,Multilingual,Multilingual_Table_Name,Expose_Process_Events,Event_Table_Name,Base_View_Name,LOGICALDATABASE
5669,OSUSR_wct_TaskBulkActionProcessTasks,TaskBulkActionProcessTasks,1275,c4021ff1-6fc2-4a72-b81e-970603134c73,0,0,1,0,0,d6e0dca0-5973-46f2-8aac-1d24deeee8b7,Task ids associated with bulk action  process,NULL,0,,,,entity,0,,0,OSEVT_wct_TaskBulkActionProcessTasks,,
5670,OSUSR_wct_TaskBulkActionProcess,TaskBulkActionProcess,1275,cc22f64c-7eaa-4389-9e2f-8ababecd4eea,0,0,1,0,0,363e37b5-0aa0-4639-b5bd-deabcc0150e6,Bulk action process for tasks,NULL,0,,,,entity,0,,1,OSEVT_wct_TaskBulkActionProcess,,
5671,OSUSR_938_ActionType1,ActionType,1717,3d3510ec-7827-4135-9f10-a96238204ee5,0,0,1,0,0,8ab10924-639b-4c35-b83b-95e09ac57d72,"The type of the custom action. It can be:    - standard, an action item with the standard appearance  - destructive, an action item with red as the text color. Only applicable for iOS.",NULL,0,c92dd905-fc77-4d1b-a26f-b860c659fea7,8ab10924-639b-4c35-b83b-95e09ac57d72,969dd3f3-e87d-4555-a28f-c800af0b95c2,staticEntity,1,OSUSR_938__MLActionType,0,OSEVT_938_ActionType1,,
5672,OSUSR_938_Platform1,Platform,1717,90448876-1be3-4417-aef1-aa071abc9c31,0,0,1,0,0,5fddb024-d819-4bd1-bcc2-20fa8a0691db,The identifiers for the SendToPlatform parameter.,NULL,0,f84c14ad-ee19-4a40-bfd8-34b45bed896a,5fddb024-d819-4bd1-bcc2-20fa8a0691db,bc042fe7-c924-4515-a8cd-47a14a3ff55b,staticEntity,1,OSUSR_938__MLPlatform,0,OSEVT_938_Platform1,,
5673,OSUSR_938_TimeUnit1,TimeUnit,1717,9e881adf-eca1-419c-b784-e2e289e67d9e,0,0,1,0,0,74b786e8-34be-4830-8fd9-ab8f540456b7,,NULL,0,f82a010a-f54d-4156-a7bf-b1f38961b846,74b786e8-34be-4830-8fd9-ab8f540456b7,6ac759f6-d7b9-4d16-a743-1236b9f4de01,staticEntity,1,OSUSR_938__MLTimeUnit,0,OSEVT_938_TimeUnit1,,
5674,OSUSR_938_ActionEvent1,ActionEvent,1717,bba89b84-1b0e-4590-97fb-3ff3649af3ad,0,0,1,0,0,9874fb44-684e-4be9-8dd6-3ca2c09fa023,"The event of the custom action. Can have the values of: - internalRoute: the action type that triggers an event to be handled by the app, similar to a default or silent notification press. - appRoute: the action type that routes the user to another app. - webRoute: the action type that opens a given URL in the device’s browser.",NULL,0,9be149ef-4cc3-48fc-8826-95544cd80f97,9874fb44-684e-4be9-8dd6-3ca2c09fa023,7cba9e43-9bb4-4deb-8560-1597e10b3082,staticEntity,1,OSUSR_938__MLActionEvent,0,OSEVT_938_ActionEvent1,,
5675,OSUSR_mqx_Firebase,Firebase,1718,1ce8fd2c-d759-48e2-8191-f629786cb2cd,0,0,1,0,0,db7222ab-908c-4811-bf57-ae884824e787,,NULL,0,,,,entity,0,,0,OSEVT_mqx_Firebase,,
5676,OSUSR_mqx_OrderItem,OrderItem,1718,1e7ab422-3446-4102-84dd-071d2d9c0b22,0,0,1,0,0,a216a4b9-37fd-4961-9e52-3ce819ac8437,Each record represents one item (product) inside the order.,NULL,0,,,,entity,0,,0,OSEVT_mqx_OrderItem,,
5677,OSUSR_mqx_Reviews,Reviews,1718,4e28eb6d-c947-4d89-9450-9ec5b9251a6c,0,0,1,0,0,03adfaf8-864e-4b9d-964a-509456579d1e,,NULL,0,,,,entity,0,,0,OSEVT_mqx_Reviews,,
5678,OSUSR_mqx_Order,Order,1718,66499727-7eb7-4733-9c3d-6b9b1d520eb9,0,0,1,0,0,5c79ab97-0753-4e06-b447-e27ff5800d86,"Represents an order associated with a company, possibly originated from an opportunity.",NULL,0,,,,entity,0,,0,OSEVT_mqx_Order,,
5679,OSUSR_mqx_ExtendedUser,ExtendedUser,1718,6cbaa223-ffb2-4bd7-9a6b-e5c65af8f44e,0,0,1,0,0,e16ed260-ac56-4cfd-aeb7-805405a9618c,,NULL,0,,,,entity,0,,0,OSEVT_mqx_ExtendedUser,,
5680,OSUSR_mqx_DiscountCodes,DiscountCodes,1718,b7c574ca-1f11-4c84-a79a-166199a5dd65,0,0,1,0,0,e30cc4fa-9c5a-4d3e-ab46-66b1814d355b,,NULL,0,,,,entity,0,,0,OSEVT_mqx_DiscountCodes,,
5685,OSUSR_bfl_Media,Media,1494,88d49496-9cee-4eb3-aff4-2f7146fe2efd,0,0,1,0,0,59dc533b-40ac-4065-97ab-0b549a9c6d51,,NULL,0,,,,entity,0,,0,OSEVT_bfl_Media,,
5686,OSUSR_wck_FirestoreCollection,FirestoreCollection,279,cebed944-f5be-410f-8d7f-cb3ee715350a,0,0,1,0,0,fc936008-32f4-4f88-aaa3-7cce1ea1a358,,NULL,0,,a5de2ecc-8e42-4f08-95ad-0501a7e02ce0,,staticEntity,1,OSUSR_wck__MLFirestoreCollection,0,OSEVT_wck_FirestoreCollection,,
5687,OSUSR_4a5_AppTrackingResponse,AppTrackingResponse,1720,45840402-215b-4a78-9bbd-a71d41cf466b,0,0,1,0,0,22d888b1-36ab-4265-a884-34880fb3e4ca,,NULL,0,7a58c899-fe8d-4d50-8519-0e06348ad200,ca4f0289-f1af-4d62-b003-f2f5f891d72f,37d9f25e-dc6f-4335-ab8f-a65012ec05a2,staticEntity,1,OSUSR_4a5__MLAppTrackingResponse,0,OSEVT_4a5_AppTrackingResponse,,
5688,OSUSR_4a5_ECommerceEventParameterKey,ECommerceEventParameterKey,1720,b394dba0-2cf5-4862-b0bc-2484aad1eb73,0,0,1,0,0,1c6a5e98-5e58-4510-8d69-6dc47c27d90a,,NULL,0,,1c6a5e98-5e58-4510-8d69-6dc47c27d90a,,staticEntity,0,,0,OSEVT_4a5_ECommerceEventParameterKey,,
5689,OSUSR_4a5_ECommerceEvent,ECommerceEvent,1720,f991463e-8ad1-4f6f-a7e7-a283b1238d6a,0,0,1,0,0,db6b325f-2972-44b8-8e70-e6a7d2f4a909,,NULL,0,,db6b325f-2972-44b8-8e70-e6a7d2f4a909,,staticEntity,0,,0,OSEVT_4a5_ECommerceEvent,,
5692,OSUSR_q0a_RecaptchaSize,RecaptchaSize,1724,aa5c5f18-85cd-47ad-87bd-ae9940b81d0b,0,0,1,0,0,9eec291a-8aca-4112-8f25-680e68c2b7ea,Attribute data-size of g-recaptcha tag,NULL,0,,,,staticEntity,0,,0,OSEVT_q0a_RecaptchaSize,,
5693,OSUSR_q0a_RecaptchaTheme,RecaptchaTheme,1724,aa99bc77-8209-4a9b-b099-fd40d5cf48fc,0,0,1,0,0,7a426101-d008-4ee8-9a22-ca39081edd78,Attribute data-theme of g-recaptcha tag,NULL,0,,,,staticEntity,0,,0,OSEVT_q0a_RecaptchaTheme,,
5694,OSUSR_q0a_RecaptchaBadge,RecaptchaBadge,1724,f84539a1-a65e-4250-a668-c7372b6b3f6e,0,0,1,0,0,a03eada9-0e49-4401-b1a5-7e3eef86010c,Attribute data-badge of g-recaptcha tag,NULL,0,,,,staticEntity,0,,0,OSEVT_q0a_RecaptchaBadge,,
5695,OSUSR_wct_AWS_MessageLog_Archive,AWS_MessageLog_Archive,1275,0100f644-056e-4f31-900d-0e21349defe1,0,0,1,0,0,9056c5db-0514-4eb8-ab51-2925ea63f0ae,Message Log,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLog_Archive,,
5696,OSUSR_wct_AWS_MessageLogComplaintRecipients,AWS_MessageLogComplaintRecipients,1275,18859334-0ddf-480d-bb18-07ac9623b469,0,0,1,0,0,58bbf1a2-7036-43a2-aa94-f4cef2da4ae3,Message Log Complaint Recipients,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogComplaintRecipients,,
5697,OSUSR_wct_AWS_MessageLogBounceSubType,AWS_MessageLogBounceSubType,1275,19d1d3a6-7f35-4978-a187-ddbe51bc5821,0,0,1,0,0,568ffedc-b8d9-42f8-9815-15757489d3bf,Message Log Bounce Sub Type,NULL,0,d7780182-629d-41d2-a9a2-2599767c55bd,766d7896-e995-4a7c-94b2-729fe3e981e2,8d7b9987-849c-400c-80e8-b69362050308,staticEntity,1,OSUSR_wct__MLAWS_MessageLogBounceSubType,0,OSEVT_wct_AWS_MessageLogBounceSubType,,
5698,OSUSR_wct_EmailAttachment_Archive,EmailAttachment_Archive,1275,19e0d6be-25a8-46d7-bf92-b1f5927c274e,0,0,1,0,0,b49ebb2e-8e78-4a72-88a0-d2dc3a79b681,Will store the information where we store the attachments for the email,NULL,0,,,,entity,0,,0,OSEVT_wct_EmailAttachment_Archive,,
5699,OSUSR_wct_AWS_MessageLogComplaint_Archive,AWS_MessageLogComplaint_Archive,1275,280662b4-adb8-4193-a717-8b128bd94b74,0,0,1,0,0,bfa2a661-6d08-4299-98f1-bf601f270292,Message Log Complaint,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogComplaint_Archive,,
5700,OSUSR_wct_AWS_MessageLogComplaintRecipients_Archive,AWS_MessageLogComplaintRecipients_Archive,1275,2f3c02ee-3d45-41df-bda6-e8510f55e193,0,0,1,0,0,45122496-7a5e-40f0-babd-cceda1ae7be8,Message Log Complaint Recipients,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogComplaintRecipients_Archive,,
5701,OSUSR_wct_AWS_MessageLogDelivery,AWS_MessageLogDelivery,1275,357eb1e7-7394-41df-9551-6a1cd7a4c76c,0,0,1,0,0,21c86f19-faf8-4895-b917-69ebebe878fb,MessageLogDelivery,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogDelivery,,
5702,OSUSR_wct_AWS_MessageLogBounce_Archive,AWS_MessageLogBounce_Archive,1275,37128c48-333b-4015-93ae-0a6e9073f062,0,0,1,0,0,c6b2fc08-b52b-4632-9dc2-2bfff3f63122,Message Log Bounce,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogBounce_Archive,,
5703,OSUSR_wct_AWS_MessageLogComplaintType,AWS_MessageLogComplaintType,1275,3f82657e-5f19-4c5b-bbe3-ebdfa9464ea3,0,0,1,0,0,65922090-d8eb-4a4a-95e9-c213e2f699f7,Mesage Log Complaint Type,NULL,0,fde75e30-17b3-45bd-ab8f-ebff10dd4ff9,243d7ecb-3ca1-4165-aa1f-9930a1371dae,ad2c6541-a7c3-4848-b83e-9cd74a36e68f,staticEntity,1,OSUSR_wct__MLAWS_MessageLogComplaintType,0,OSEVT_wct_AWS_MessageLogComplaintType,,
5704,OSUSR_wct_EmailStatus,EmailStatus,1275,47cc47c3-96fa-49c1-9a2f-45f0531133d8,0,0,1,0,0,8a59a361-5778-401f-8641-0c70cd24d9ef,Message Status,NULL,0,6461e6a2-922a-47e7-8f2f-e65025864c01,cffae0eb-0e8d-4e35-b9ce-13fa3493b780,,staticEntity,1,OSUSR_wct__MLEmailStatus,0,OSEVT_wct_EmailStatus,,
5705,OSUSR_wct_EmailAttachment,EmailAttachment,1275,5af8cfe4-cc67-45b0-abf8-c7cc4a724d5b,0,0,1,0,0,d6753c83-8cce-4a85-acf7-9d2a79aa5549,Will store the information where we store the attachments for the email,NULL,0,,,,entity,0,,0,OSEVT_wct_EmailAttachment,,
5706,OSUSR_wct_Feature,Feature,1275,5cc2cbbd-0222-41c2-a584-6060b70e8b2f,0,0,1,0,0,8a266c3e-6efd-4200-9e74-a424e3bc49ad,Fature,NULL,0,c2ba8e96-2cc2-4aef-a371-d9e907f352f1,a7e38c54-62d0-4717-8825-b9c23ec4298f,,staticEntity,1,OSUSR_wct__MLFeature,0,OSEVT_wct_Feature,,
5707,OSUSR_wct_AWS_MessageLogBounceRecipients,AWS_MessageLogBounceRecipients,1275,6084a250-6f2d-4d1b-b3c5-a74fe6314a05,0,0,1,0,0,3ce772ce-5c48-41ca-9adb-16b861e5b815,Message Log Bounce Recipients,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogBounceRecipients,,
5708,OSUSR_wct_AWS_MessageLog,AWS_MessageLog,1275,66b511ea-07ad-446d-a3ac-2a286017b604,0,0,1,0,0,8556dd6d-fd39-4161-96c8-2d67204dbd3c,Message Log,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLog,,
5709,OSUSR_wct_AWS_MessageLogDeliveryRecipients_Archive,AWS_MessageLogDeliveryRecipients_Archive,1275,718ff8dc-20f7-4762-af33-4d1ce0431010,0,0,1,0,0,a638fc8b-5d8c-41cc-8067-a3f19652945a,Message Log Delivery Recipients,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogDeliveryRecipients_Archive,,
5710,OSUSR_wct_AWS_MessageLogRecipients_Archive,AWS_MessageLogRecipients_Archive,1275,7240419e-d13f-4c95-b29b-5b8d5e3efe09,0,0,1,0,0,c69cbcd0-e33e-4abc-a069-13ac2bb4b30f,Message Log  Recipients,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogRecipients_Archive,,
5711,OSUSR_wct_Email_Archive,Email_Archive,1275,79ef1e22-b8c4-442a-aac3-8abeaba54246,0,0,1,0,0,af3450a8-9231-4d5c-a959-b4be3c5be85f,Message Details,NULL,0,,,,entity,0,,0,OSEVT_wct_Email_Archive,,
5712,OSUSR_wct_AWS_MessageLogBounceRecipients_Archive,AWS_MessageLogBounceRecipients_Archive,1275,7bfcd754-a9a2-4d1e-b9f4-cd354f0d718c,0,0,1,0,0,59007bce-9178-4ffb-9788-d897a03c1500,Message Log Bounce Recipients,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogBounceRecipients_Archive,,
5713,OSUSR_wct_AWS_MessageLogBounceType,AWS_MessageLogBounceType,1275,93c375c9-319a-4488-9c40-133bacc8214d,0,0,1,0,0,998c7582-8b78-4afa-a6ae-02333c416e50,Message Log Bounce Type,NULL,0,3a3353fc-1810-405e-9e21-b5d06a1acecd,e22c8e13-0850-49ae-9944-09101f1332d7,4f080cb5-aea9-4ecf-9f8a-5428f76fd0e1,staticEntity,1,OSUSR_wct__MLAWS_MessageLogBounceType,0,OSEVT_wct_AWS_MessageLogBounceType,,
5714,OSUSR_wct_AWS_MessageLogComplaint,AWS_MessageLogComplaint,1275,97ce201f-d458-4b77-9fa5-d37f361f8a4d,0,0,1,0,0,fde6e1e2-51e2-42bb-b342-9545a647bab9,Message Log Complaint,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogComplaint,,
5715,OSUSR_wct_AWS_Email_Extension,AWS_Email_Extension,1275,acbc00aa-eb2d-4bcc-8af1-031adf594730,0,0,1,0,0,3c2b19ae-8645-4367-b83d-cf6b2c553dc8,Email extension for AWS support integration,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_Email_Extension,,
5716,OSUSR_wct_AWS_MessageLogType,AWS_MessageLogType,1275,ae812fbe-1c7f-424b-9f6c-6c43789b17f6,0,0,1,0,0,d38f9615-bd8f-40b4-9a39-3cd8d68b4234,Message Log Type,NULL,0,28512b51-cf2d-45c8-bc54-d508d36744ab,ae49476d-ecfe-4adc-b137-192e3f3bf23a,,staticEntity,1,OSUSR_wct__MLAWS_MessageLogType,0,OSEVT_wct_AWS_MessageLogType,,
5717,OSUSR_wct_AWS_MessageLogBounce,AWS_MessageLogBounce,1275,b2ddfa48-b084-493a-b2d4-e840426e99ee,0,0,1,0,0,553fe19c-1bdb-4269-8d5c-55190ea9700e,Message Log Bounce,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogBounce,,
5718,OSUSR_wct_AWS_MessageLogRecipients,AWS_MessageLogRecipients,1275,c101f602-2482-4f08-b91a-9fcb70be80f0,0,0,1,0,0,c505a998-6003-40f2-b153-0b88aba247bd,Message Log  Recipients,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogRecipients,,
5719,OSUSR_wct_AWS_MessageLogDeliveryRecipients,AWS_MessageLogDeliveryRecipients,1275,ce0ddbfd-ee19-4344-a795-83c6731d9a4e,0,0,1,0,0,033112a6-b403-4b86-85b6-8c808fa5bca1,Message Log Delivery Recipients,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogDeliveryRecipients,,
5720,OSUSR_wct_Email,Email,1275,dc842d78-53cd-412d-af30-367d59609a5a,0,0,1,0,0,9099bae4-e793-4ff1-8374-e1f7bac6b987,Message Details,NULL,0,,,,entity,0,,0,OSEVT_wct_Email,,
5721,OSUSR_wct_AWS_MessageLogDelivery_Archive,AWS_MessageLogDelivery_Archive,1275,f3d2c662-afb5-4854-ba6c-b917ce338c9e,0,0,1,0,0,eb907b3c-bfc3-4102-ad12-29342da84313,MessageLogDelivery,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_MessageLogDelivery_Archive,,
5722,OSUSR_wct_AWS_Email_Extension_Archive,AWS_Email_Extension_Archive,1275,f927f81d-c112-4b6d-908b-af4f192a5537,0,0,1,0,0,0cf79bd3-304a-4a60-a467-c6982de73970,Email extension for AWS support integration,NULL,0,,,,entity,0,,0,OSEVT_wct_AWS_Email_Extension_Archive,,
5725,OSUSR_2uj_FBAuthenticationType1,FBAuthenticationType,1728,10bac213-fa94-4abe-8b78-af180b6f86cd,0,0,1,0,0,0c09b418-2696-45b7-b1f0-8a75f219b330,"The FBAuthenticationType static entity defines the available methods of user authentication within the Firestore integration. This entity supports multiple authentication strategies, enhancing security and flexibility. The records include:  None: No authentication is applied. Anonymous: Users are authenticated anonymously, without personal identifiers. EmailAndPassword: Standard email and password authentication. CustomToken: Authentication using a custom secure token. OAuthProvider: Authentication through an OAuth provider for integrating with services like Google, Facebook, etc.",NULL,0,36505c75-9e0c-4d92-9bd1-c639bbb83ef8,e40c3da2-c4e7-4921-b02c-7769dfbf9bdd,8d5f0de2-00c4-4d10-8907-d8cf670549dc,staticEntity,1,OSUSR_2uj__MLFBAuthenticationType,0,OSEVT_2uj_FBAuthenticationType1,,
5726,OSUSR_2uj_FBGlobalQueryCallbackType,FBGlobalQueryCallbackType,1728,1e43f4ca-baa5-458d-aadd-c93877cad31c,0,0,1,0,0,ccee88fd-3d69-44cb-98af-71159f262c81,"The FBGlobalQueryCallbackType static entity lists the types of global query callback responses that an application can handle, providing structured handling of Firestore query events. The records include:  DocumentReceived (""onDocReceived""): Indicates that a document has been successfully received as a result of a query. FailedInitialization (""onFailedInitialization""): Indicates a failure in initializing a query or a query-related process.",NULL,0,,,,staticEntity,0,,0,OSEVT_2uj_FBGlobalQueryCallbackType,,
5727,OSUSR_2uj_WhereClauseDataType,WhereClauseDataType,1728,51bcad7e-6c7f-4c0e-81be-6124994ce52e,0,0,1,0,0,0067e55b-acdc-4d43-9903-32c19b37233c,"The WhereClauseDataType static entity specifies the data types that can be associated with values in Firestore queries, ensuring that comparisons and operations on data fields are accurately performed. This entity is used in the WhereClause data structure to define the type of the value being compared in a query condition, ensuring that data integrity and type consistency are maintained across Firestore operations.",NULL,0,,,,staticEntity,0,,0,OSEVT_2uj_WhereClauseDataType,,
5728,OSUSR_2uj_WhereClauseOperator,WhereClauseOperator,1728,eb5c5c71-f8f0-41c0-bc6f-1a99c096a36f,0,0,1,0,0,f37b7be9-074b-4aab-855c-a21539f88d96,"The WhereClauseOperator static entity specifies the operators that can be used to form conditions in Firestore queries. This entity facilitates the creation of dynamic and complex query operations by providing a variety of operator types suited to different filtering needs. The records include:  ArrayContains: Used to check if an array field contains a specific element. Represented as ""array-contains"" in Firestore queries. ArrayContainsAny: Allows checking if any element of a specified set is present in an array field. Represented as ""array-contains-any"". Equal: Checks if a field is equal to a specified value. Represented by ""="" in queries. GreaterThan: Used to filter documents where a specified field is greater than a provided value. Represented by "">"". GreaterThanOrEqual: Filters documents where a field is greater than or equal to a specified value. Represented as "">="". In: Checks if a field's value matches any value in a provided array. Represented as ""in"". LessThan: Used for filtering documents where a field is less than a specified value. Represented by ""<"". LessThanOrEqual: Filters documents where a field is less than or equal to a specified value. Represented as ""<="". NotEqual: Filters documents where a field does not equal a specified value. Represented as ""!="". NotIn: Used to filter documents where a field's value does not match any value in a provided array. Represented as ""not-in"".",NULL,0,,,,staticEntity,0,,0,OSEVT_2uj_WhereClauseOperator,,
5729,OSUSR_5c8_FirebaseUserTokens,FirebaseUserTokens,1730,0025d2d6-5dda-49be-a011-316b7f06e895,0,0,1,0,0,979b99ff-5b67-40da-9f37-05aa9d85238c,"The FirebaseUserTokens table is specifically designed to manage Firebase Cloud Messaging (FCM) registration tokens, which are crucial for sending notifications to user devices efficiently. This table not only stores the FCM tokens but also tracks their validity and relevance over time, aligning with best practices for token management to ensure effective communication and resource utilization.",NULL,0,967d6226-41a5-4c46-ad28-32fc75389534,,483bc9f9-1423-4439-84ac-4020f2b193f2,entity,0,,0,OSEVT_5c8_FirebaseUserTokens,,
5730,OSUSR_9wl_ProjectType,BinaryType,1731,4bf37a44-f4b0-4f9a-ae47-086f3903ea63,0,0,1,0,0,352201df-11f4-4d0f-9403-705e9618d7ea,"Type of the binary, service account for example is used for the firebase service account",NULL,0,edd07311-9495-4643-b4b3-19b2ae21f995,1c12b0f1-1504-4120-8167-f12c891b600c,eff93834-1e99-4b24-8911-288d16051ae1,staticEntity,1,OSUSR_9wl__MLProjectType,0,OSEVT_9wl_ProjectType,,
5731,OSUSR_9wl_FirebaseServiceAccount,FirebaseServiceAccount,1731,63f3152e-f657-4d0c-ad9a-56d1d6937aa8,0,0,1,0,0,c8aed1d7-2d7e-4655-8bb6-42967fe04998,This holds the firebase project/binaryfk and sender id which is used to connect with firebase,NULL,0,,c7f091e9-f73d-4569-a301-d78e89241680,,entity,0,,0,OSEVT_9wl_FirebaseServiceAccount,,
5732,OSUSR_9wl_FirebaseServiceAccount_Extension,FirebaseServiceAccount_Extension,1731,c735fa88-0573-4663-a240-fae16242f051,0,0,1,0,0,cd89dac3-8adb-4683-b672-acbd1e632013,Extension meant to hold the binary separate from the main query table,NULL,0,,,,entity,0,,0,OSEVT_9wl_FirebaseServiceAccount_Extension,,
5734,OSUSR_2uj_ChangeType,ChangeType,1728,06ee3ca2-2e2d-4a6b-85d3-9a405429843a,0,0,1,0,0,463c732e-49f9-4390-b013-2a236b17af60,"The ChangeType static entity categorizes the types of changes that can occur to Firestore documents. It is crucial for identifying the nature of the change during Firestore data synchronization. The records include:  Add: Indicates that a new document has been added to the Firestore collection. All: Used to denote any and all changes, including additions, deletions, and modifications. Removed: Specifies that a document has been removed from the Firestore collection.",NULL,0,,,,staticEntity,0,,0,OSEVT_2uj_ChangeType,,
5735,OSUSR_tr2_ClassDropInPricing,ClassDropInPricing,387,481b690a-1142-4a85-a3f0-7b964cdb28eb,0,0,1,0,0,e84216f2-0061-457a-80a5-62649b099b51,Table that will store Class DropIn Pricing information,NULL,0,,,,entity,0,,0,OSEVT_tr2_ClassDropInPricing,,
5736,OSUSR_tr2_RecurringClassDropInPricing,RecurringClassDropInPricing,387,ecf16ee9-4d72-4073-9d07-c99ae35f4415,0,0,1,0,0,e020f668-5aeb-48ff-9cc2-75bd7a14b306,Table that will store the RecurringClass DropIn Pricing information,NULL,0,,,,entity,0,,0,OSEVT_tr2_RecurringClassDropInPricing,,
5737,OSUSR_1sp_LeadCardStatuses,LeadConversionBoardSettingStatus,417,144cdab1-5fd7-4f77-b5f0-d84b94e7e4ab,0,0,1,0,0,0f6c55b8-b6af-448a-b503-8ae6d2ca766c,Extends LeadConversionBoardSettings to allow selection of multiple statuses,NULL,0,,,,entity,0,,0,OSEVT_1sp_LeadCardStatuses,,
5738,OSUSR_1sp_LeadBoardSortBy,LeadConversionBoardSortBy,417,2744c763-8d5a-48ea-b317-1aa7f5066f63,0,0,1,0,0,6d6d0b2e-7160-43f5-84ec-ea4c862a4033,Lead Conversion Board sort by types,NULL,0,4ba2fe04-1bdc-49fd-8ddc-4d65d0116ed2,08664cad-4915-4d7e-bacc-2c8d53dc47db,bf6bb8ba-a33f-49b2-a856-4dc9a7698e51,staticEntity,1,OSUSR_1sp__MLLeadBoardSortBy,0,OSEVT_1sp_LeadBoardSortBy,,
5739,OSUSR_1sp_LeadBoardCustomizedCards,LeadConversionBoardCustomizedCardOption,417,bf684888-1c84-4c67-90ab-ecb909fd22ad,0,0,1,0,0,8c8174a1-4659-47bd-9f91-624a13710171,Lead Conversion Board Customized Card options,NULL,0,074669a3-e678-4fac-9eed-20e9a68b3c4d,d12df428-ba0f-45c8-ac68-88570141dbbf,38f6c15a-6f86-479a-bea6-a05343acf84d,staticEntity,1,OSUSR_1sp__MLLeadBoardCustomizedCards,0,OSEVT_1sp_LeadBoardCustomizedCards,,
5740,OSUSR_1sp_LeadCard,LeadConversionBoardSetting,417,e622274c-6250-4860-b724-07ec24b413a6,0,0,1,0,0,b51d7c71-d899-478e-a7b8-b2811505b99a,Lead Conversion Board settings for a user,NULL,0,,,,entity,0,,0,OSEVT_1sp_LeadCard,,
5742,OSUSR_sf6_PerformanceSQLQuery,PerformanceSQLQuery,1661,09cac9b4-e9df-4965-8e3f-d9016a25d657,0,0,1,0,0,2a639bd3-ca6b-4fdd-ade1-8d25ec756669,,NULL,0,91b053a8-f034-4385-9105-3979ff5c0f8c,4e4e1322-1bab-4676-bf80-3d7d07443fb5,cab03b33-61b4-456a-87ec-93302ddec4ff,entity,0,,0,OSEVT_sf6_PerformanceSQLQuery,,
5743,OSUSR_ed7_BadgeSize,BadgeSize,909,cce8ad79-6488-44b1-8270-1fac29018051,0,0,1,0,0,72188bfd-a642-4250-adc9-18612d299175,WDS extension of the Outsystems Size static entity to add the badge xsmall variation,NULL,0,,72188bfd-a642-4250-adc9-18612d299175,,staticEntity,0,,0,OSEVT_ed7_BadgeSize,,
5747,OSUSR_tr2_AsyncProcess,AsyncProcess,387,1857572f-c7dc-4eef-97e3-3e2c63d24d0d,0,0,1,0,0,e8b4269d-b134-40dd-8d51-54719a1cde79,Asynchronous process data,NULL,0,,,,entity,0,,1,OSEVT_tr2_AsyncProcess,,
5748,OSUSR_tr2_Request,Request,387,19b9a832-f517-427c-8f40-165ede582a63,0,0,1,0,0,5664f670-851b-454a-885f-47cbe7ae3a1e,Request data to be used in an Asynchronous Process,NULL,0,,,,entity,0,,0,OSEVT_tr2_Request,,
5749,OSUSR_tr2_RequestType,RequestType,387,2526cbda-77c4-4bc6-b159-6d231b0d3e89,0,0,1,0,0,18d34e44-e58f-4a3a-984c-c84700e8e2cf,The type of request,NULL,0,e9287a76-1838-4e56-8c24-51c3a65d71b6,5c71e224-93f8-4569-8cc7-1928b05a5113,5e7765f9-24b4-49f0-ad45-106a7c135f7a,staticEntity,1,OSUSR_tr2__MLRequestType,0,OSEVT_tr2_RequestType,,
5751,OSUSR_b94_Certifications,Certification,1727,bd9db7c2-101b-4bcd-92f0-71875fa35228,0,0,1,0,0,f992e91c-3a37-4b93-99fb-a8ef7372087c,List of Certifications that can be filtered on in the CrossFit Trainer Directory,NULL,0,22a264ec-f5ec-4216-952e-b073d6fd5221,c6f6ceb1-be5a-4aa3-bdbb-63d284190369,,staticEntity,1,OSUSR_b94__MLCertifications,0,OSEVT_b94_Certifications,,
5752,OSUSR_b94_Coaches,Coach,1727,07f1fd95-cce8-410f-84f1-cc8daebe15f4,0,0,1,0,0,8c858b32-9206-498f-a22b-7fe02b117c24,List of Coaches retrieved from the CrossFit Trainer Directory,NULL,0,,,,entity,0,,0,OSEVT_b94_Coaches,,
